race_id,district_pres_margin_dem,state,boundary_compatibility,include_in_2022_backtest,district_pres_margin_dem_2022_ready,presidential_result_year,boundary_cycle,source_type,source_local_path,methodology_note
TX-5,-16.200000000000003,TX,same_as_2022_assumed,True,-16.200000000000003,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-6,-19.5,TX,same_as_2022_assumed,True,-19.5,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-7,31.5,TX,same_as_2022_assumed,True,31.5,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-8,-16.699999999999996,TX,same_as_2022_assumed,True,-16.699999999999996,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-9,-8.600000000000001,TX,same_as_2022_assumed,True,-8.600000000000001,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-10,-14.799999999999995,TX,same_as_2022_assumed,True,-14.799999999999995,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-11,-30.0,TX,same_as_2022_assumed,True,-30.0,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-12,-17.700000000000003,TX,same_as_2022_assumed,True,-17.700000000000003,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-13,-44.1,TX,same_as_2022_assumed,True,-44.1,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-14,-21.5,TX,same_as_2022_assumed,True,-21.5,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-15,-2.4000000000000057,TX,same_as_2022_assumed,True,-2.4000000000000057,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-16,35.6,TX,same_as_2022_assumed,True,35.6,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-17,-15.200000000000005,TX,same_as_2022_assumed,True,-15.200000000000005,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-18,63.6,TX,same_as_2022_assumed,True,63.6,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-19,-46.2,TX,same_as_2022_assumed,True,-46.2,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-20,40.2,TX,same_as_2022_assumed,True,40.2,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-21,-16.700000000000003,TX,same_as_2022_assumed,True,-16.700000000000003,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-22,-17.199999999999996,TX,same_as_2022_assumed,True,-17.199999999999996,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-23,-7.199999999999996,TX,same_as_2022_assumed,True,-7.199999999999996,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-24,-12.4,TX,same_as_2022_assumed,True,-12.4,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-25,-15.800000000000004,TX,same_as_2022_assumed,True,-15.800000000000004,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-26,-18.5,TX,same_as_2022_assumed,True,-18.5,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-27,-17.199999999999996,TX,same_as_2022_assumed,True,-17.199999999999996,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-28,9.599999999999994,TX,same_as_2022_assumed,True,9.599999999999994,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-29,43.00000000000001,TX,same_as_2022_assumed,True,43.00000000000001,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-30,56.8,TX,same_as_2022_assumed,True,56.8,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-31,-17.699999999999996,TX,same_as_2022_assumed,True,-17.699999999999996,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-32,-10.099999999999994,TX,same_as_2022_assumed,True,-10.099999999999994,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-33,44.900000000000006,TX,same_as_2022_assumed,True,44.900000000000006,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-34,2.8999999999999986,TX,same_as_2022_assumed,True,2.8999999999999986,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-35,-1.9000000000000057,TX,same_as_2022_assumed,True,-1.9000000000000057,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-36,-18.4,TX,same_as_2022_assumed,True,-18.4,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-37,62.39999999999999,TX,same_as_2022_assumed,True,62.39999999999999,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
TX-38,-17.800000000000004,TX,same_as_2022_assumed,True,-17.800000000000004,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
UT-1,24.6,UT,same_as_2022_assumed,True,24.6,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
UT-2,-30.4,UT,same_as_2022_assumed,True,-30.4,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
UT-3,-40.7,UT,same_as_2022_assumed,True,-40.7,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
UT-4,-33.0,UT,same_as_2022_assumed,True,-33.0,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
VA-1,-6.699999999999996,VA,same_as_2022_assumed,True,-6.699999999999996,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
VA-2,2.0,VA,same_as_2022_assumed,True,2.0,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
VA-3,38.1,VA,same_as_2022_assumed,True,38.1,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
VA-4,35.8,VA,same_as_2022_assumed,True,35.8,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
VA-5,-8.200000000000003,VA,same_as_2022_assumed,True,-8.200000000000003,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
VA-6,-22.1,VA,same_as_2022_assumed,True,-22.1,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
VA-7,6.699999999999996,VA,same_as_2022_assumed,True,6.699999999999996,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
VA-8,55.6,VA,same_as_2022_assumed,True,55.6,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
VA-9,-41.900000000000006,VA,same_as_2022_assumed,True,-41.900000000000006,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
VA-10,18.0,VA,same_as_2022_assumed,True,18.0,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
VA-11,41.00000000000001,VA,same_as_2022_assumed,True,41.00000000000001,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
VT-AL,35.39999999999999,VT,same_as_2022_assumed,True,35.39999999999999,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WA-1,30.4,WA,same_as_2022_assumed,True,30.4,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WA-2,22.700000000000003,WA,same_as_2022_assumed,True,22.700000000000003,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WA-3,-4.200000000000003,WA,same_as_2022_assumed,True,-4.200000000000003,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WA-4,-16.9,WA,same_as_2022_assumed,True,-16.9,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WA-5,-8.899999999999999,WA,same_as_2022_assumed,True,-8.899999999999999,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WA-6,17.1,WA,same_as_2022_assumed,True,17.1,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WA-7,75.1,WA,same_as_2022_assumed,True,75.1,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WA-8,6.700000000000003,WA,same_as_2022_assumed,True,6.700000000000003,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WA-9,44.7,WA,same_as_2022_assumed,True,44.7,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WA-10,17.6,WA,same_as_2022_assumed,True,17.6,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WI-1,-2.0,WI,same_as_2022_assumed,True,-2.0,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WI-2,41.7,WI,same_as_2022_assumed,True,41.7,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WI-3,-4.699999999999996,WI,same_as_2022_assumed,True,-4.699999999999996,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WI-4,52.89999999999999,WI,same_as_2022_assumed,True,52.89999999999999,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WI-5,-22.800000000000004,WI,same_as_2022_assumed,True,-22.800000000000004,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WI-6,-15.6,WI,same_as_2022_assumed,True,-15.6,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WI-7,-19.9,WI,same_as_2022_assumed,True,-19.9,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WI-8,-15.5,WI,same_as_2022_assumed,True,-15.5,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WV-1,-44.5,WV,same_as_2022_assumed,True,-44.5,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WV-2,-42.10000000000001,WV,same_as_2022_assumed,True,-42.10000000000001,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
WY-AL,-43.3,WY,same_as_2022_assumed,True,-43.3,2020,2022,Existing manually curated House production input,inputs/house_race_inputs.csv,2020 Democratic presidential margin copied from the existing House production input. Values are withheld for states that changed congressional boundaries after the 2022 election.
